Working Hours,Deadlines,Productivity Score,Sleep Hours,Work Type,Stress Level
0.0,2.0,46.0,2.0,,0.0
56.087035805829075,10.0,58.0,7.67723272371242,Hybrid,10.0
53.204821811973645,3.0,83.0,9.653786753854995,Onsite,2.0
50.07274031107298,17.0,40.0,3.975728305599172,Remote,8.0
90.0,8.0,,2.0,Remote,1.0
56.692955904456724,4.0,58.0,8.883477877780653,Onsite,4.0
58.82158991037527,14.0,84.0,7.821156657123326,Remote,2.0
51.48709887589643,10.0,65.0,5.000788031764753,Onsite,4.0
43.328819196831454,1.0,,9.084164700276691,,6.0
90.0,4.0,51.0,2.0,Onsite,0.0
57.06508966508357,1.0,61.0,7.51451794032019,Hybrid,2.0
90.0,,52.0,1.0,Onsite,10.0
48.686733088729014,17.0,67.0,,Hybrid,5.0
41.06661187672639,,53.0,7.666776315599428,Hybrid,6.0
45.28744822934817,15.0,61.0,6.6371205118942544,,9.0
57.78451862607299,,69.0,5.78293224865666,Hybrid,2.0
46.910990680199035,2.0,83.0,8.136293708812921,Remote,3.0
45.46436548156149,19.0,59.0,8.479350092913402,Onsite,
31.401438590200808,52.0,83.0,7.084773331725534,Remote,4.0
52.46253566027221,11.0,66.0,6.163332280230884,Hybrid,10.0
51.45484181141075,15.0,77.0,8.995084897318074,Hybrid,8.0
66.6325472330546,10.0,98.0,5.668876873454751,Hybrid,0.0
41.92221765046999,,81.0,9.95416807199797,Onsite,4.0
47.19150327663939,9.0,91.0,5.898199272477953,Hybrid,10.0
5.0,4.0,95.0,1.0,Remote,0.0
60.77453279763475,17.0,80.0,5.274449953954951,Remote,7.0
44.047044676130476,12.0,73.0,5.335418757560149,Onsite,6.0
47.790215257703395,10.0,78.0,6.645105843944728,Remote,4.0
51.078965097165394,5.0,80.0,6.297741226598735,Onsite,5.0
46.86609123156358,18.0,96.0,8.536959737246073,Onsite,
40.535663854494715,15.0,83.0,8.32311222293422,Hybrid,8.0
46.94089992898308,6.0,76.0,6.664733411476465,Remote,2.0
55.73631749859772,,40.0,10.0,Remote,
34.7348470058894,17.0,93.0,6.64485839982251,Remote,6.0
46.32969674146876,6.0,54.0,6.844725467405703,Hybrid,1.0
37.99879185060827,8.0,71.0,5.083873077801423,,5.0
56.950466289248425,12.0,47.0,,Remote,10.0
29.768130952162252,14.0,72.0,7.44610103708665,Remote,
39.410781527284115,12.0,,5.223668659159284,Remote,2.0
48.772118750645205,10.0,84.0,6.251962862785457,Remote,2.0
60.65524029234341,15.0,68.0,7.49051609496342,Hybrid,2.0
90.0,7.0,71.0,1.0,Onsite,0.0
39.44800473306802,9.0,72.0,5.898761241443582,Remote,8.0
63.8115706944059,10.0,44.0,,Remote,4.0
90.0,10.0,57.0,2.0,Onsite,
23.011940433799182,16.0,87.0,5.368116432109516,Hybrid,4.0
49.40014450053332,,97.0,7.26606901087642,Hybrid,6.0
39.97945775647389,5.0,49.0,8.269238894110426,Hybrid,0.0
,3.0,75.0,7.45828594933993,,8.0
,18.0,72.0,6.6641691169656845,Remote,
47.43800713771199,11.0,,6.541917071193861,Onsite,3.0
39.359213692632714,15.0,79.0,8.515662824239804,Onsite,6.0
32.19695601329106,5.0,44.0,8.288502149456024,Onsite,10.0
53.724573282801444,12.0,73.0,7.0747738777643585,Hybrid,8.0
51.50201177958661,4.0,63.0,6.583571951295223,Hybrid,0.0
44.00824136220617,15.0,56.0,7.052908288967956,Onsite,10.0
63.466369960476655,9.0,70.0,5.909203827110388,Remote,5.0
34.29915233673847,,46.0,6.7747365229076495,Hybrid,10.0
29.74474829075261,10.0,56.0,6.2656949920141525,,9.0
38.080919301187556,13.0,67.0,6.84873277243231,Onsite,10.0
,32.0,77.0,,Hybrid,4.0
47.43339449322692,,61.0,7.785927810906999,Remote,2.0
42.5876394214367,19.0,54.0,8.227608099774153,Hybrid,9.0
48.520553965142966,1.0,76.0,6.430426269677968,Onsite,1.0
,,54.0,5.782180496699903,Onsite,0.0
59.437646040732595,17.0,89.0,8.06743260127626,Onsite,1.0
44.178488216074314,18.0,89.0,7.277138219182662,Remote,3.0
56.172958315881274,11.0,64.0,,Hybrid,5.0
,,92.0,9.06332787004481,Hybrid,4.0
49.567532191537836,28.0,60.0,6.15244860930026,Hybrid,3.0
50.69767280232204,18.0,94.0,4.010595526479736,Onsite,7.0
49.47708560017315,32.0,77.0,5.938060944052003,Remote,6.0
51.42722759867544,6.0,41.0,9.42756771533697,Onsite,3.0
58.29152530132431,7.0,66.0,6.523444403399789,,9.0
46.9652116970147,10.0,88.0,6.226841062846064,Remote,4.0
52.09003757588512,11.0,71.0,,Onsite,9.0
44.102643057127736,13.0,60.0,8.516594631839352,Onsite,4.0
59.40117215449473,9.0,43.0,6.875650013924263,Hybrid,
38.2360769794073,28.0,83.0,7.887021372862961,Remote,8.0
63.00940432910816,9.0,58.0,6.716100653594787,Remote,10.0
44.59842049355657,52.0,41.0,7.898816756719549,Hybrid,4.0
30.69224897881952,3.0,65.0,7.270394190852267,Remote,9.0
46.28104414910789,3.0,73.0,6.4030123376661665,Hybrid,
38.18948342525119,1.0,53.0,7.387137964902005,Onsite,3.0
53.406435489887244,2.0,54.0,6.186235138427899,Remote,3.0
38.47376020697609,3.0,59.0,4.932717472250341,Remote,4.0
,15.0,,6.970168309221791,Onsite,7.0
,6.0,75.0,5.065938463165226,Onsite,4.0
40.47693680750923,13.0,58.0,7.896144303293331,Remote,0.0
20.761206733710434,1.0,,6.94376384241277,Remote,1.0
29.16097176514277,19.0,46.0,9.13493792263575,Remote,2.0
52.604146561442974,1.0,69.0,6.50464433346363,Hybrid,2.0
52.85800158650832,2.0,52.0,6.969959204734714,Remote,9.0
49.254575617849646,15.0,66.0,4.79556092328023,Remote,5.0
35.33023856870787,14.0,83.0,5.343860033244182,Onsite,8.0
44.5228864385802,19.0,74.0,4.48191585647721,Onsite,9.0
44.963974609094315,11.0,52.0,8.616240716719247,Hybrid,0.0
33.416353108074574,15.0,54.0,6.310668527508821,Onsite,5.0
60.0339830176715,,85.0,8.990619627090107,Remote,8.0
53.77362290575671,9.0,95.0,3.0,Remote,3.0
42.79035826170336,5.0,48.0,9.322111597816162,Hybrid,9.0
45.26885838994531,2.0,84.0,6.897965663942682,Onsite,2.0
47.08382807947552,24.0,62.0,7.509771083447997,,5.0
,18.0,93.0,5.405585904725246,Onsite,5.0
42.52822617479403,19.0,75.0,7.790934878255991,Hybrid,1.0
38.180157520022014,,92.0,6.4391287809171835,Onsite,4.0
34.983799901050844,6.0,79.0,5.209068666932151,Onsite,0.0
42.18899707114045,14.0,42.0,5.188500470647098,Onsite,8.0
62.976865268495224,13.0,73.0,5.16197434512655,Remote,8.0
51.4084286126701,,,7.570359393695244,Hybrid,2.0
39.28821010217203,12.0,,,Remote,4.0
,19.0,,4.539859366435245,Hybrid,2.0
58.99355436586002,19.0,79.0,7.553949271056562,Onsite,6.0
54.246336829127685,19.0,88.0,3.7409057151960035,Remote,0.0
45.59630369920174,13.0,,,Onsite,4.0
,14.0,46.0,9.979615864409878,Onsite,5.0
51.982233136135896,18.0,80.0,5.031364486709892,,10.0
48.934853854217494,12.0,,8.578675947421065,Onsite,6.0
53.95193220027733,4.0,53.0,7.523647003608256,Remote,2.0
51.351718016819696,10.0,,6.24994198517608,Hybrid,6.0
55.49552715319335,17.0,54.0,,Hybrid,3.0
100.0,4.0,42.0,1.0,Remote,9.0
58.173940656343255,12.0,54.0,6.940073803594812,Onsite,10.0
46.975996046923996,52.0,90.0,3.108686264039732,Onsite,5.0
65.75260872625265,4.0,63.0,10.0,Onsite,4.0
38.10812181910432,10.0,91.0,7.6497612789772065,Onsite,3.0
62.359638031652494,3.0,85.0,6.921983828774432,Onsite,5.0
46.979107834626475,15.0,47.0,5.922365140472735,,2.0
38.48581996385552,,44.0,6.7165592445003535,Hybrid,2.0
40.16114165945678,17.0,90.0,8.903780888276787,Remote,
41.7965269180568,6.0,43.0,7.392427651819302,Onsite,10.0
49.241659464019165,8.0,53.0,7.563061936672008,Onsite,4.0
50.228354880355,3.0,55.0,5.126244070529664,Onsite,8.0
39.26299996061421,18.0,,,Remote,
44.756454077390174,1.0,,7.076577260115022,Onsite,4.0
66.42270358611864,16.0,45.0,8.044849515186312,Hybrid,8.0
62.275431701007115,7.0,94.0,6.376275685182018,Onsite,
49.36323669674032,3.0,96.0,8.391803148212821,Remote,2.0
45.380034781682,4.0,70.0,5.2834701874818375,Hybrid,6.0
46.200313267182615,9.0,45.0,7.104304484630442,Hybrid,6.0
51.13517972730416,5.0,74.0,6.853577681652319,Hybrid,7.0
34.77207434801595,19.0,,4.726710307921616,,3.0
42.42623462576655,15.0,68.0,6.928437764986155,Remote,3.0
28.314159261224106,8.0,42.0,,Remote,8.0
48.992231226052795,6.0,50.0,9.12066209123939,Onsite,9.0
51.47195939702741,18.0,42.0,6.38461594611837,Remote,6.0
40.16813537700626,76.0,67.0,7.526305801889072,Hybrid,
60.73986763290033,15.0,49.0,,Hybrid,8.0
,7.0,89.0,7.354853340119836,Remote,4.0
30.3562511979018,10.0,72.0,6.377430537085676,,
47.24451818559972,,87.0,,Onsite,0.0
55.470983026121544,14.0,55.0,10.0,,8.0
61.83927691457869,17.0,98.0,6.469826456875196,Onsite,5.0
5.0,9.0,49.0,15.0,Onsite,10.0
90.0,19.0,72.0,2.0,Onsite,1.0
44.61491530499293,5.0,75.0,5.847359977710992,Onsite,6.0
43.273727000591805,,42.0,,Hybrid,2.0
53.83659937486672,19.0,44.0,,Remote,5.0
51.5232287841342,7.0,51.0,7.367050639692561,Onsite,7.0
29.236078430157505,2.0,96.0,,Hybrid,2.0
59.76540349725896,16.0,83.0,5.793596425706997,Remote,4.0
58.800913541474515,,,9.306400902360968,Remote,5.0
38.74437298490471,8.0,63.0,7.708210603638349,Remote,0.0
48.95803533437409,6.0,83.0,8.364174419784902,Onsite,9.0
49.94030186282739,,96.0,7.511851557525141,Onsite,6.0
47.60673765823907,9.0,71.0,9.81741602761628,Onsite,3.0
39.4969484615458,4.0,55.0,6.519883115091807,Remote,9.0
38.283766320619485,11.0,71.0,7.745830357665053,Remote,10.0
44.744459290085544,5.0,84.0,8.958209410856014,Hybrid,6.0
56.72729019259364,17.0,76.0,6.161735954393112,Hybrid,6.0
50.43600154594432,7.0,95.0,8.500655015945037,Hybrid,10.0
41.29385667913894,15.0,75.0,6.9720426166084914,Hybrid,4.0
52.716987106483444,15.0,60.0,,Remote,7.0
20.0,14.0,86.0,4.82261563217517,Onsite,7.0
0.0,13.0,51.0,15.0,Onsite,4.0
27.602862212219005,11.0,90.0,8.486327682406522,Onsite,4.0
41.37559058596868,13.0,60.0,3.8815456525487244,Onsite,6.0
33.803301053738565,9.0,99.0,,Hybrid,5.0
32.053185242790946,40.0,90.0,8.338565702327362,Remote,3.0
56.608267873785195,4.0,60.0,5.083075172018203,Onsite,1.0
40.32298798688109,17.0,82.0,,Remote,7.0
48.46503881730716,14.0,92.0,7.8585504123664744,,2.0
44.53079421120816,18.0,45.0,8.272806921012982,Hybrid,1.0
49.770408272231215,11.0,48.0,9.406147333298552,Onsite,9.0
45.768218910602556,16.0,40.0,,Onsite,6.0
32.1700777581143,4.0,51.0,5.776634718342732,,9.0
54.9626681944714,7.0,97.0,9.479028197022917,Hybrid,5.0
40.06243416838687,10.0,,5.867587200730371,Remote,7.0
29.43418101340249,9.0,,7.760928261400958,Hybrid,5.0
40.718848390340874,3.0,40.0,10.0,Remote,6.0
60.00759790634311,14.0,61.0,8.129063040409278,,1.0
53.50221742113493,15.0,73.0,8.174905325405094,Remote,9.0
41.51347865592141,2.0,95.0,8.917099157148142,Hybrid,1.0
,14.0,50.0,7.787301366827962,Hybrid,5.0
41.783649487826175,16.0,42.0,8.182105602404441,Remote,8.0
90.0,7.0,81.0,1.0,Remote,2.0
48.819354522315535,4.0,45.0,8.739943700262115,,10.0
49.300416471910694,18.0,45.0,7.620222423819343,Onsite,9.0
0.0,20.0,59.0,15.0,Hybrid,7.0
47.387891590265134,6.0,60.0,7.3644158685262235,Hybrid,4.0
42.40957854179297,7.0,41.0,3.7455278767231666,Remote,
43.03650150915022,,65.0,8.070869448488294,Hybrid,5.0
44.283987405859364,1.0,70.0,6.649672684635427,Onsite,10.0
44.627777634901584,4.0,65.0,9.8583290007156,Remote,9.0
52.2762954363698,1.0,95.0,7.7344468970352285,Hybrid,10.0
45.519458858072994,11.0,71.0,8.386272386535902,Remote,2.0
52.32640077215579,,,5.426165124929472,Onsite,10.0
44.19283419891418,14.0,62.0,,Onsite,10.0
45.786351903160906,11.0,97.0,6.039012966095855,Onsite,4.0
25.017993154678923,10.0,45.0,8.635776512114003,,0.0
54.16327674702482,17.0,62.0,,Hybrid,1.0
,4.0,67.0,,Hybrid,9.0
54.98010109859652,15.0,88.0,5.263176352125116,Hybrid,
20.0,,69.0,7.18871493022794,Hybrid,3.0
65.88374704780728,13.0,53.0,10.0,Hybrid,
43.604103718448265,9.0,76.0,8.081902120384791,Onsite,0.0
56.081828167375164,11.0,94.0,6.951057247135965,Onsite,
34.60094072874469,11.0,,3.30676131492243,Hybrid,2.0
51.1277390506257,6.0,88.0,6.19646932278465,Onsite,5.0
34.46584436826344,1.0,73.0,7.711980468636018,Remote,4.0
38.76231039304195,6.0,80.0,,Hybrid,2.0
64.14031353866787,13.0,83.0,9.14072537194516,Remote,
43.09317599236653,5.0,90.0,7.107307243675905,Hybrid,10.0
47.17432873179723,60.0,61.0,8.61789267416781,Hybrid,6.0
53.70067730688754,18.0,,7.3073512869656865,Onsite,2.0
49.95681887972604,14.0,46.0,6.586026785339875,Remote,8.0
,15.0,80.0,6.293010244644411,Onsite,7.0
48.64961002466225,5.0,60.0,5.481768942516582,Hybrid,1.0
69.03415585238275,4.0,,8.64491977519308,Remote,4.0
44.42381202966415,2.0,59.0,6.357982101918696,Hybrid,3.0
,7.0,82.0,7.7834452624248875,Onsite,4.0
55.50654396007612,10.0,83.0,6.211382525097931,Hybrid,2.0
,16.0,86.0,5.375456643111523,Hybrid,9.0
56.8703030556038,10.0,89.0,7.832711215938354,,10.0
51.38730222029184,72.0,58.0,5.879944155578656,Hybrid,0.0
33.569950872695166,17.0,87.0,6.399269132699294,Remote,
61.334315323010955,13.0,,5.126967271857117,,8.0
33.53654606981312,,54.0,6.260315122630797,Hybrid,7.0
100.0,4.0,44.0,2.0,Onsite,3.0
37.45724149980642,15.0,50.0,6.568763529813205,Hybrid,1.0
44.35861653407007,1.0,54.0,8.227339924689423,Onsite,3.0
48.2876241030348,6.0,68.0,7.218281114598269,Onsite,8.0
48.21357215450273,,89.0,10.0,Remote,9.0
49.21920754235285,1.0,84.0,7.636375881503279,Onsite,
61.13711269058647,5.0,43.0,4.3967686972485325,Remote,4.0
49.5353430151398,,88.0,6.680676376134032,Onsite,4.0
42.558433647093516,17.0,75.0,6.810627778375618,Onsite,9.0
54.64087168288357,16.0,87.0,6.079553142429574,Hybrid,2.0
56.894704889246405,8.0,62.0,7.108916251354328,Hybrid,5.0
,17.0,54.0,6.034904406699436,Hybrid,6.0
50.97400069849858,,85.0,7.499229698414793,Onsite,9.0
52.01172742310898,1.0,83.0,4.136968430843765,Onsite,8.0
42.02436496640008,48.0,42.0,,Remote,6.0
58.75706813311619,5.0,71.0,,Remote,2.0
43.499444129674735,24.0,49.0,6.604666671975197,Remote,6.0
46.255764534715425,1.0,79.0,5.900939816354239,Hybrid,0.0
43.2692817571613,4.0,77.0,7.45888010657112,Hybrid,1.0
45.155790475814676,10.0,61.0,6.725138333897007,Remote,3.0
34.037249131047986,10.0,53.0,7.37747599851946,Onsite,6.0
30.599491174057057,3.0,56.0,8.666788617181416,Hybrid,8.0
60.94505063224972,68.0,60.0,8.152923156500442,Hybrid,4.0
36.53038651681672,19.0,90.0,7.054461012612339,Remote,7.0
,11.0,87.0,,Hybrid,6.0
23.466098863962852,,54.0,,Remote,4.0
38.610382523104974,2.0,97.0,,,2.0
31.76910206592502,9.0,54.0,6.5596930985691735,Onsite,2.0
61.42015160136369,,,8.916796506085195,Onsite,5.0
55.09817089342634,14.0,63.0,7.586965481229165,Hybrid,9.0
38.118496548222765,4.0,94.0,5.555837723099403,Remote,
67.52435805344308,,94.0,6.72891656472733,Hybrid,3.0
54.81765486991594,17.0,51.0,4.79161395477554,Remote,2.0
41.75168616491378,12.0,49.0,3.572469844101908,Hybrid,3.0
20.00594285126427,18.0,85.0,5.576439563176651,Onsite,2.0
67.90942572590743,3.0,81.0,7.18387160302071,Onsite,9.0
31.10427533236404,11.0,81.0,7.188263311723281,Hybrid,10.0
28.54601253043108,72.0,,4.882636472312406,Hybrid,10.0
55.225704320096405,4.0,70.0,3.4318571091119474,,5.0
69.39752406339272,17.0,50.0,9.206143711481076,Onsite,6.0
5.0,18.0,93.0,2.0,Onsite,3.0
50.639091200523595,20.0,55.0,9.333567966874373,Remote,2.0
50.94754341665286,14.0,48.0,9.247886645253555,Hybrid,2.0
53.53415558780308,10.0,86.0,8.102064501359493,Hybrid,10.0
52.589285897867654,,53.0,7.088715372537689,Onsite,2.0
47.811914239693756,,58.0,6.403523778706841,Hybrid,8.0
46.04201103951876,16.0,70.0,8.077894784875056,Remote,10.0
5.0,11.0,48.0,1.0,Hybrid,10.0
37.46035411133324,6.0,75.0,6.11557110615927,Onsite,
42.19324923133226,16.0,92.0,3.8531429735667033,Hybrid,2.0
28.070431858046145,2.0,78.0,6.875342037375092,Onsite,7.0
44.0166037320525,1.0,93.0,8.645006331244195,Remote,3.0
35.11408892849083,,65.0,8.888974869842576,Remote,6.0
33.964106827842286,12.0,47.0,7.079918065847305,Hybrid,2.0
46.798941511534785,,63.0,5.66693447408991,Hybrid,7.0
,,47.0,8.3541157832782,Onsite,2.0
54.183166060023126,,58.0,6.976951828529888,Remote,4.0
,10.0,86.0,6.451486997910087,Remote,0.0
35.10371863429663,12.0,87.0,4.816127620801291,Remote,4.0
54.40771187988216,14.0,69.0,10.0,Remote,5.0
35.175126064616904,9.0,,8.107597673590806,Hybrid,6.0
42.753668500029754,13.0,61.0,8.269372762858751,Hybrid,1.0
50.50052099024552,3.0,94.0,5.705786104587841,Onsite,1.0
35.31655545136365,14.0,,,Remote,8.0
46.0537550614596,10.0,97.0,6.877759201060762,Hybrid,9.0
31.659745050817953,16.0,97.0,8.173141916529342,Hybrid,0.0
38.98632356048786,7.0,83.0,9.039577684217209,Remote,1.0
48.19781934142537,4.0,87.0,,Hybrid,1.0
29.070062664683306,11.0,,5.38798360302534,Onsite,9.0
49.40474737960399,16.0,76.0,7.968606775566858,Onsite,
44.803622010733186,,47.0,6.237955960836329,Remote,
50.524899544171475,17.0,40.0,8.222311176812154,Onsite,8.0
,13.0,67.0,6.440410983426985,Hybrid,10.0
58.64140429973844,11.0,45.0,,Onsite,6.0
46.25224502647907,3.0,,,Hybrid,2.0
5.0,9.0,,15.0,Remote,2.0
46.222975030322836,6.0,92.0,7.762975815321129,Remote,0.0
50.43298029036388,11.0,50.0,8.455323613406826,Hybrid,7.0
45.48860070325704,16.0,,,Hybrid,0.0
100.0,19.0,89.0,1.0,Onsite,10.0
37.980083121932445,,63.0,7.755151161770367,Hybrid,1.0
38.37099082449052,14.0,,4.813813803237159,Remote,10.0
30.973947282003067,17.0,57.0,4.198423002760478,Hybrid,6.0
62.495767431869396,3.0,59.0,4.017768071617756,Onsite,0.0
32.56136764608715,4.0,67.0,,,3.0
38.07094802204092,16.0,52.0,,Hybrid,8.0
37.81592734430802,16.0,44.0,5.90322363862894,Onsite,7.0
0.0,4.0,69.0,2.0,,
42.05050321707972,19.0,40.0,7.034623833553607,Remote,
57.477420726737336,17.0,61.0,5.341100163130067,Hybrid,2.0
38.26509375756132,13.0,57.0,8.47160638581807,Remote,4.0
47.78994162223802,1.0,85.0,9.175329060750563,Remote,3.0
36.64652946740243,12.0,44.0,6.67359664633103,Onsite,10.0
66.45149127773388,4.0,70.0,9.065911579762702,Remote,7.0
33.12401580970487,11.0,,9.063386140978611,Hybrid,10.0
48.09820710227027,20.0,66.0,7.1269116155694165,Hybrid,6.0
90.0,2.0,95.0,2.0,Hybrid,6.0
49.137990974514985,17.0,64.0,6.067506992428725,Remote,
43.147123411222914,,68.0,4.067117261362641,Hybrid,
100.0,6.0,67.0,2.0,Hybrid,6.0
45.438114719791095,9.0,55.0,5.998473017960166,Remote,0.0
43.529979983715116,13.0,93.0,7.8014530745952495,Remote,6.0
54.638791167949094,44.0,92.0,5.267765698410576,,3.0
67.10523001591352,16.0,51.0,5.986298719857257,Remote,2.0
39.425082149921664,16.0,59.0,5.125785267187148,Onsite,4.0
31.301970204209223,,57.0,6.0206470222323265,Remote,
44.117179516487454,,73.0,9.014064158416142,Remote,7.0
70.79709337654319,12.0,,7.536363836243952,Hybrid,8.0
36.963254320302696,8.0,92.0,6.1345161001117505,Hybrid,4.0
61.391168054440676,11.0,62.0,8.830706684780084,Remote,2.0
61.77700814076441,10.0,84.0,7.0384978569963685,Remote,9.0
39.46411758292005,13.0,66.0,7.20048325158437,Remote,6.0
50.689830791852756,17.0,88.0,8.714162900001329,Hybrid,0.0
61.283966231285376,7.0,56.0,6.4860683052284305,Hybrid,9.0
41.20872259012513,3.0,,8.374360694454898,Remote,2.0
42.964196398976384,13.0,60.0,8.267392962648378,Hybrid,8.0
39.18319086051356,19.0,89.0,6.781682539540344,Hybrid,1.0
34.852432693071336,7.0,79.0,4.905710025931171,Remote,10.0
38.50722454933993,9.0,70.0,7.019037646169063,Hybrid,8.0
32.760597332377436,19.0,42.0,8.705879869962525,Remote,10.0
45.34083468259226,13.0,56.0,,Onsite,0.0
37.30026768941358,8.0,89.0,9.565375586675971,Onsite,3.0
47.33785911790748,18.0,97.0,6.264399690140256,Onsite,9.0
29.44104353796373,2.0,65.0,8.168950709098354,Hybrid,5.0
48.30880232214457,72.0,62.0,5.490568369243082,Onsite,6.0
53.33528961608925,18.0,45.0,7.302375940960544,Hybrid,2.0
25.062643574285445,11.0,67.0,8.658118607822473,,
48.74056569847572,1.0,47.0,8.359636881101563,,3.0
57.27668992473292,14.0,94.0,7.154609562886131,Hybrid,4.0
32.90358981308795,16.0,97.0,6.597921756158064,Onsite,7.0
61.72572386837703,11.0,84.0,5.507753512946089,Hybrid,2.0
100.0,1.0,47.0,15.0,Hybrid,7.0
37.949881442415915,7.0,58.0,5.034694237691904,Remote,10.0
44.44230922342294,16.0,77.0,6.4852089276033675,Hybrid,0.0
50.58326912521722,14.0,68.0,4.290665176990155,Hybrid,7.0
45.760053914124114,15.0,62.0,5.021999157957012,Onsite,10.0
50.387559924463694,14.0,86.0,8.279208850835163,Remote,10.0
35.79326406920634,11.0,,8.112091137252982,Hybrid,9.0
46.69360824036078,16.0,49.0,6.566728241902046,Onsite,
30.8628550309502,19.0,,7.097153184429448,Remote,5.0
43.887739386513,17.0,88.0,7.298343508523763,,4.0
35.960923585352106,6.0,,7.690492585016773,Onsite,8.0
90.0,11.0,78.0,15.0,Remote,5.0
57.36093175210438,17.0,68.0,4.994836182587129,Remote,0.0
55.91310120594269,9.0,98.0,3.3353745672265696,Remote,5.0
,18.0,84.0,5.4746671763063315,Remote,0.0
34.07687235327421,17.0,42.0,6.768504436180434,Hybrid,
41.83591550305198,12.0,90.0,,Hybrid,2.0
57.130976999791834,20.0,86.0,7.351539536093473,Remote,5.0
46.417169136399046,11.0,76.0,7.801564844260071,Remote,5.0
,4.0,70.0,5.6546775678484416,Hybrid,0.0
48.93317839394372,16.0,50.0,6.893906650718488,Onsite,8.0
100.0,3.0,61.0,2.0,Remote,7.0
41.908835357974986,17.0,57.0,,Hybrid,1.0
,7.0,74.0,,Hybrid,1.0
43.47530163619456,4.0,45.0,6.6599833343559425,Onsite,4.0
52.0810867668859,13.0,42.0,7.991854522172288,Hybrid,9.0
54.56702316794584,12.0,,5.642572766630284,Remote,1.0
37.140105394920504,1.0,48.0,6.687710900828893,Hybrid,10.0
5.0,76.0,67.0,1.0,Remote,0.0
26.637946268967035,18.0,58.0,6.220988033678305,Hybrid,1.0
50.079913269125434,44.0,67.0,7.010924480575629,Remote,4.0
,3.0,66.0,6.841437878536468,Remote,10.0
23.47109407047517,17.0,52.0,6.718312557765792,Hybrid,
48.885786045309644,12.0,77.0,9.502717246501014,,6.0
69.9299951743279,40.0,82.0,7.458629963551091,,4.0
44.939290884601064,8.0,92.0,4.644726850393964,Hybrid,0.0
53.38490774451642,,,9.292629769859637,Hybrid,6.0
45.81829358547565,5.0,66.0,7.412220191796232,Remote,5.0
44.01110346808857,4.0,85.0,6.439638454520547,Hybrid,6.0
54.190764829877686,19.0,45.0,9.024163758458238,Onsite,1.0
90.0,4.0,,2.0,Remote,4.0
47.673923140719026,15.0,88.0,9.573550139320906,Onsite,7.0
48.216978061960134,17.0,50.0,7.139953963851341,Onsite,6.0
38.31909546356951,12.0,86.0,,Onsite,5.0
54.92042349536523,3.0,80.0,10.0,Onsite,5.0
43.25040243304591,10.0,92.0,7.270137308216628,,0.0
37.442548405071555,15.0,56.0,6.854752149939739,Onsite,0.0
50.365098435704034,10.0,95.0,5.399455593108881,Remote,6.0
36.015320182089624,18.0,78.0,6.819144314846178,Onsite,2.0
45.281811573691286,1.0,46.0,5.445742337099002,Onsite,5.0
44.90881003355796,12.0,69.0,6.719547355798085,Onsite,4.0
55.85895565831578,48.0,60.0,10.0,Hybrid,2.0
49.746982328799525,1.0,40.0,7.179396931862288,Onsite,5.0
44.74973041254856,,64.0,6.169468726113846,Onsite,2.0
53.17766299200287,3.0,71.0,6.685422884765752,Onsite,7.0
58.90207549017313,5.0,98.0,6.382192901135298,Remote,6.0
50.578103063518626,19.0,96.0,8.57260280971244,Hybrid,8.0
,1.0,47.0,6.864663103149762,Hybrid,4.0
31.881637676498404,4.0,44.0,9.413332140119707,,0.0
34.348863369246274,4.0,69.0,6.525851073923423,Remote,
41.94775295645332,17.0,90.0,6.6226310844596545,Onsite,9.0
38.90487797840717,14.0,47.0,5.6548234214163795,Remote,
43.13028697014554,18.0,88.0,6.424927146608097,Hybrid,7.0
45.56649924897107,1.0,,4.399644657367819,Hybrid,1.0
50.29692754356731,16.0,83.0,3.8052847242101997,Hybrid,5.0
44.29501221940909,12.0,98.0,7.93701003054842,Remote,0.0
49.86501643826202,9.0,94.0,4.381839055118594,Hybrid,5.0
45.6447441481012,4.0,69.0,7.60894824877453,Onsite,3.0
25.245334336461287,5.0,,6.249254725232822,Remote,4.0
35.606646061812455,11.0,75.0,8.409293458245127,Onsite,9.0
43.55912444278385,9.0,94.0,4.414893368929211,Hybrid,6.0
,3.0,83.0,7.897376220522049,Hybrid,5.0
50.99928729996205,6.0,66.0,7.497399931418592,Remote,0.0
,11.0,52.0,7.543774337922651,Onsite,8.0
57.18761851697317,9.0,53.0,8.685848300337009,Remote,5.0
42.86557129069792,15.0,76.0,7.105430600633701,Onsite,5.0
59.90726136849952,,93.0,3.328241674901176,Hybrid,8.0
46.486674572021116,1.0,87.0,,Remote,9.0
41.629140288819606,19.0,69.0,,,4.0
38.8659733645906,14.0,78.0,,Onsite,
41.975303135118715,17.0,86.0,5.737340638481686,Hybrid,5.0
41.118231814587716,14.0,52.0,6.458621015510074,,5.0
46.70416222375488,17.0,97.0,,Onsite,6.0
46.60573981049865,14.0,55.0,5.620138233139149,Onsite,
45.03046020153415,12.0,83.0,4.389382788915922,Onsite,4.0
49.369381697463496,16.0,46.0,4.79760596955693,Onsite,
56.906462747863415,1.0,87.0,6.94705612421698,Onsite,3.0
54.495541354413234,13.0,94.0,9.506275794165491,Hybrid,9.0
30.151020315500965,6.0,94.0,10.0,Hybrid,3.0
20.0,68.0,66.0,7.975347264174319,Remote,7.0
54.34319911239274,12.0,84.0,5.528131077098996,Hybrid,1.0
